"","species","plot","endo_01","id","original","endo_status_from_check","birth","year_t","age","size_t","flw_count_t","mean_spike_t","year_t1","surv_t1","size_t1","flw_count_t1","mean_spike_t1"
"10030","FESU",128,0,"128_143",0,NA,2011,2012,1,1,0,NA,2013,0,NA,NA,NA
"10031","FESU",128,0,"128_144",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"10032","FESU",128,0,"128_144",0,NA,2011,2012,1,1,0,NA,2013,1,1,0,NA
"10033","FESU",128,0,"128_144",0,NA,2011,2013,2,1,0,NA,2014,1,1,0,NA
"10034","FESU",128,0,"128_144",0,NA,2011,2014,3,1,0,NA,2015,1,4,0,NA
"10035","FESU",128,0,"128_144",0,NA,2011,2015,4,4,0,NA,2016,1,6,0,NA
"10036","FESU",128,0,"128_144",0,NA,2011,2016,5,6,0,NA,2017,0,NA,NA,NA
"10037","FESU",128,0,"128_145",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"10038","FESU",128,0,"128_145",0,NA,2011,2012,1,1,0,NA,2013,1,1,0,NA
"10039","FESU",128,0,"128_145",0,NA,2011,2013,2,1,0,NA,2014,1,2,0,NA
"10040","FESU",128,0,"128_145",0,NA,2011,2014,3,2,0,NA,2015,1,7,3,26
"10041","FESU",128,0,"128_145",0,NA,2011,2015,4,7,3,26,2016,0,NA,NA,NA
"10042","FESU",128,0,"128_146",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"10043","FESU",128,0,"128_146",0,NA,2011,2012,1,1,0,NA,2013,1,1,0,NA
"10044","FESU",128,0,"128_146",0,NA,2011,2013,2,1,0,NA,2014,1,1,0,NA
"10045","FESU",128,0,"128_146",0,NA,2011,2014,3,1,0,NA,2015,0,NA,NA,NA
"10046","FESU",128,0,"128_147",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"10047","FESU",128,0,"128_147",0,NA,2011,2012,1,1,0,NA,2013,0,NA,NA,NA
"10048","FESU",128,0,"128_148",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10049","FESU",128,0,"128_149",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10050","FESU",128,0,"128_15",0,NA,2010,2010,0,1,0,NA,2011,0,NA,NA,NA
"10051","FESU",128,0,"128_150",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"10052","FESU",128,0,"128_150",0,NA,2011,2012,1,1,0,NA,2013,0,NA,NA,NA
"10053","FESU",128,0,"128_151",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10054","FESU",128,0,"128_152",0,NA,2011,2011,0,1,0,NA,2012,1,3,2,NA
"10055","FESU",128,0,"128_152",0,NA,2011,2012,1,3,2,NA,2013,1,2,1,9
"10056","FESU",128,0,"128_152",0,NA,2011,2013,2,2,1,9,2014,0,NA,NA,NA
"10057","FESU",128,0,"128_153",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10058","FESU",128,0,"128_154",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10059","FESU",128,0,"128_155",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10060","FESU",128,0,"128_156",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10061","FESU",128,0,"128_157",0,NA,2011,2011,0,1,0,NA,2012,1,2,0,NA
"10062","FESU",128,0,"128_157",0,NA,2011,2012,1,2,0,NA,2013,1,2,1,9
"10063","FESU",128,0,"128_157",0,NA,2011,2013,2,2,1,9,2014,0,NA,NA,NA
"10064","FESU",128,0,"128_158",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10065","FESU",128,0,"128_159",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10066","FESU",128,0,"128_16",0,NA,2010,2010,0,1,0,NA,2011,0,NA,NA,NA
"10067","FESU",128,0,"128_160",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10068","FESU",128,0,"128_161",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10069","FESU",128,0,"128_162",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10070","FESU",128,0,"128_163",0,NA,2011,2011,0,1,0,NA,2012,1,3,0,NA
"10071","FESU",128,0,"128_163",0,NA,2011,2012,1,3,0,NA,2013,0,NA,NA,NA
"10072","FESU",128,0,"128_164",0,NA,2011,2011,0,1,0,NA,2012,1,3,0,NA
"10073","FESU",128,0,"128_164",0,NA,2011,2012,1,3,0,NA,2013,0,NA,NA,NA
"10074","FESU",128,0,"128_165",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10075","FESU",128,0,"128_166",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10076","FESU",128,0,"128_167",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10077","FESU",128,0,"128_168",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"10078","FESU",128,0,"128_168",0,NA,2011,2012,1,1,0,NA,2013,0,NA,NA,NA
"10079","FESU",128,0,"128_169",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"10080","FESU",128,0,"128_169",0,NA,2011,2012,1,1,0,NA,2013,0,NA,NA,NA
"10081","FESU",128,0,"128_17",0,NA,2010,2010,0,1,0,NA,2011,0,NA,NA,NA
"10082","FESU",128,0,"128_170",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"10083","FESU",128,0,"128_170",0,NA,2011,2012,1,1,0,NA,2013,0,NA,NA,NA
"10084","FESU",128,0,"128_171",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"10085","FESU",128,0,"128_171",0,NA,2011,2012,1,1,0,NA,2013,0,NA,NA,NA
"10086","FESU",128,0,"128_172",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"10087","FESU",128,0,"128_173",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"10088","FESU",128,0,"128_174",0,NA,2013,2013,0,1,0,NA,2014,1,2,0,NA
"10089","FESU",128,0,"128_174",0,NA,2013,2014,1,2,0,NA,2015,0,NA,NA,NA
"10090","FESU",128,0,"128_175",0,NA,2013,2013,0,1,0,NA,2014,1,2,0,NA
"10091","FESU",128,0,"128_175",0,NA,2013,2014,1,2,0,NA,2015,1,3,1,14
"10092","FESU",128,0,"128_175",0,NA,2013,2015,2,3,1,14,2016,0,NA,NA,NA
"10093","FESU",128,0,"128_176",0,NA,2013,2013,0,1,0,NA,2014,1,1,0,NA
"10094","FESU",128,0,"128_176",0,NA,2013,2014,1,1,0,NA,2015,1,1,0,NA
"10095","FESU",128,0,"128_176",0,NA,2013,2015,2,1,0,NA,2016,0,NA,NA,NA
"10096","FESU",128,0,"128_177",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"10097","FESU",128,0,"128_178",0,NA,2013,2013,0,1,0,NA,2014,1,1,0,NA
"10098","FESU",128,0,"128_178",0,NA,2013,2014,1,1,0,NA,2015,0,NA,NA,NA
"10099","FESU",128,0,"128_179",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"10100","FESU",128,0,"128_18",0,NA,2010,2010,0,1,0,NA,2011,0,NA,NA,NA
"10101","FESU",128,0,"128_180",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"10102","FESU",128,0,"128_181",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"10103","FESU",128,0,"128_182",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"10104","FESU",128,0,"128_183",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"10105","FESU",128,0,"128_184",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"10106","FESU",128,0,"128_185",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"10107","FESU",128,0,"128_186",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"10108","FESU",128,0,"128_187",0,NA,2013,2013,0,1,0,NA,2014,1,1,0,NA
"10109","FESU",128,0,"128_187",0,NA,2013,2014,1,1,0,NA,2015,1,1,0,NA
"10110","FESU",128,0,"128_187",0,NA,2013,2015,2,1,0,NA,2016,0,NA,NA,NA
"10111","FESU",128,0,"128_188",0,NA,2013,2013,0,1,0,NA,2014,1,1,0,NA
"10112","FESU",128,0,"128_188",0,NA,2013,2014,1,1,0,NA,2015,1,2,0,NA
"10113","FESU",128,0,"128_188",0,NA,2013,2015,2,2,0,NA,2016,0,NA,NA,NA
"10114","FESU",128,0,"128_189",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"10115","FESU",128,0,"128_19",0,NA,2010,2010,0,1,0,NA,2011,0,NA,NA,NA
"10116","FESU",128,0,"128_190",0,NA,2013,2013,0,1,0,NA,2014,1,2,0,NA
"10117","FESU",128,0,"128_190",0,NA,2013,2014,1,2,0,NA,2015,0,NA,NA,NA
"10118","FESU",128,0,"128_191",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"10119","FESU",128,0,"128_192",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"10120","FESU",128,0,"128_193",0,NA,2013,2013,0,1,0,NA,2014,1,2,0,NA
"10121","FESU",128,0,"128_193",0,NA,2013,2014,1,2,0,NA,2015,1,4,3,11.5
"10122","FESU",128,0,"128_193",0,NA,2013,2015,2,4,3,11.5,2016,0,NA,NA,NA
"10123","FESU",128,0,"128_194",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"10124","FESU",128,0,"128_195",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"10125","FESU",128,0,"128_196",0,NA,2013,2013,0,1,0,NA,2014,1,1,0,NA
"10126","FESU",128,0,"128_196",0,NA,2013,2014,1,1,0,NA,2015,1,2,1,21
"10127","FESU",128,0,"128_196",0,NA,2013,2015,2,2,1,21,2016,1,11,6,11.3333333333333
"10128","FESU",128,0,"128_196",0,NA,2013,2016,3,11,6,11.3333333333333,2017,0,NA,NA,NA
"10129","FESU",128,0,"128_197",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA
"10130","FESU",128,0,"128_198",0,NA,2014,2014,0,1,0,NA,2015,1,1,0,NA
"10131","FESU",128,0,"128_198",0,NA,2014,2015,1,1,0,NA,2016,0,NA,NA,NA
"10132","FESU",128,0,"128_199",0,NA,2014,2014,0,1,0,NA,2015,1,3,1,5
"10133","FESU",128,0,"128_199",0,NA,2014,2015,1,3,1,5,2016,1,5,2,8.5
"10134","FESU",128,0,"128_199",0,NA,2014,2016,2,5,2,8.5,2017,0,NA,NA,NA
"10135","FESU",128,0,"128_2",0,NA,2010,2010,0,1,0,NA,2011,0,NA,NA,NA
"10136","FESU",128,0,"128_20",0,NA,2010,2010,0,1,0,NA,2011,0,NA,NA,NA
"10137","FESU",128,0,"128_200",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA
"10138","FESU",128,0,"128_201",0,NA,2014,2014,0,1,0,NA,2015,1,1,0,NA
"10139","FESU",128,0,"128_201",0,NA,2014,2015,1,1,0,NA,2016,1,3,0,NA
"10140","FESU",128,0,"128_201",0,NA,2014,2016,2,3,0,NA,2017,1,1,0,NA
"10141","FESU",128,0,"128_201",0,NA,2014,2017,3,1,0,NA,2018,1,3,0,NA
"10142","FESU",128,0,"128_202",0,NA,2014,2014,0,1,0,NA,2015,1,1,0,NA
"10143","FESU",128,0,"128_202",0,NA,2014,2015,1,1,0,NA,2016,0,NA,NA,NA
"10144","FESU",128,0,"128_203",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA
"10145","FESU",128,0,"128_204",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA
"10146","FESU",128,0,"128_205",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA
"10147","FESU",128,0,"128_206",0,NA,2014,2014,0,1,0,NA,2015,1,1,0,NA
"10148","FESU",128,0,"128_206",0,NA,2014,2015,1,1,0,NA,2016,0,NA,NA,NA
"10149","FESU",128,0,"128_207",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA
"10150","FESU",128,0,"128_208",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA
"10151","FESU",128,0,"128_209",0,NA,2015,2015,0,1,0,NA,2016,0,NA,NA,NA
"10152","FESU",128,0,"128_21",0,NA,2010,2010,0,1,0,NA,2011,0,NA,NA,NA
"10153","FESU",128,0,"128_210",0,NA,2015,2015,0,1,0,NA,2016,0,NA,NA,NA
"10154","FESU",128,0,"128_211",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA
"10155","FESU",128,0,"128_211",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA
"10156","FESU",128,0,"128_22",0,NA,2010,2010,0,1,0,NA,2011,0,NA,NA,NA
"10157","FESU",128,0,"128_23",0,NA,2010,2010,0,1,0,NA,2011,1,4,0,NA
"10158","FESU",128,0,"128_23",0,NA,2010,2011,1,4,0,NA,2012,0,NA,NA,NA
"10159","FESU",128,0,"128_24",0,NA,2010,2010,0,1,0,NA,2011,0,NA,NA,NA
"10160","FESU",128,0,"128_25",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10161","FESU",128,0,"128_26",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10162","FESU",128,0,"128_27",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10163","FESU",128,0,"128_28",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10164","FESU",128,0,"128_29",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"10165","FESU",128,0,"128_29",0,NA,2011,2012,1,1,0,NA,2013,0,NA,NA,NA
"10166","FESU",128,0,"128_3",0,NA,2010,2010,0,1,0,NA,2011,0,NA,NA,NA
"10167","FESU",128,0,"128_30",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10168","FESU",128,0,"128_31",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10169","FESU",128,0,"128_32",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10170","FESU",128,0,"128_33",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10171","FESU",128,0,"128_34",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10172","FESU",128,0,"128_35",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10173","FESU",128,0,"128_36",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"10174","FESU",128,0,"128_36",0,NA,2011,2012,1,1,0,NA,2013,0,NA,NA,NA
"10175","FESU",128,0,"128_37",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10176","FESU",128,0,"128_38",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10177","FESU",128,0,"128_39",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10178","FESU",128,0,"128_4",0,NA,2010,2010,0,1,0,NA,2011,0,NA,NA,NA
"10179","FESU",128,0,"128_40",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"10180","FESU",128,0,"128_40",0,NA,2011,2012,1,1,0,NA,2013,0,NA,NA,NA
"10181","FESU",128,0,"128_41",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10182","FESU",128,0,"128_42",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10183","FESU",128,0,"128_43",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10184","FESU",128,0,"128_44",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"10185","FESU",128,0,"128_44",0,NA,2011,2012,1,1,0,NA,2013,0,NA,NA,NA
"10186","FESU",128,0,"128_45",0,NA,2011,2011,0,1,0,NA,2012,1,5,0,NA
"10187","FESU",128,0,"128_45",0,NA,2011,2012,1,5,0,NA,2013,0,NA,NA,NA
"10188","FESU",128,0,"128_46",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10189","FESU",128,0,"128_47",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"10190","FESU",128,0,"128_47",0,NA,2011,2012,1,1,0,NA,2013,0,NA,NA,NA
"10191","FESU",128,0,"128_48",0,NA,2011,2011,0,1,0,NA,2012,1,2,0,NA
"10192","FESU",128,0,"128_48",0,NA,2011,2012,1,2,0,NA,2013,0,NA,NA,NA
"10193","FESU",128,0,"128_49",0,NA,2011,2011,0,1,0,NA,2012,1,5,0,NA
"10194","FESU",128,0,"128_49",0,NA,2011,2012,1,5,0,NA,2013,1,7,3,8.5
"10195","FESU",128,0,"128_49",0,NA,2011,2013,2,7,3,8.5,2014,1,7,1,8
"10196","FESU",128,0,"128_49",0,NA,2011,2014,3,7,1,8,2015,1,6,0,NA
"10197","FESU",128,0,"128_49",0,NA,2011,2015,4,6,0,NA,2016,0,NA,NA,NA
"10198","FESU",128,0,"128_5",0,NA,2010,2010,0,1,0,NA,2011,1,2,0,NA
"10199","FESU",128,0,"128_5",0,NA,2010,2011,1,2,0,NA,2012,0,NA,NA,NA
"10200","FESU",128,0,"128_50",0,NA,2011,2011,0,1,0,NA,2012,1,2,0,NA
"10201","FESU",128,0,"128_50",0,NA,2011,2012,1,2,0,NA,2013,1,1,0,NA
"10202","FESU",128,0,"128_50",0,NA,2011,2013,2,1,0,NA,2014,0,NA,NA,NA
"10203","FESU",128,0,"128_51",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10204","FESU",128,0,"128_52",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"10205","FESU",128,0,"128_52",0,NA,2011,2012,1,1,0,NA,2013,0,NA,NA,NA
"10206","FESU",128,0,"128_53",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"10207","FESU",128,0,"128_53",0,NA,2011,2012,1,1,0,NA,2013,0,NA,NA,NA
"10208","FESU",128,0,"128_54",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10209","FESU",128,0,"128_55",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10210","FESU",128,0,"128_56",0,NA,2011,2011,0,1,0,NA,2012,1,4,0,NA
"10211","FESU",128,0,"128_56",0,NA,2011,2012,1,4,0,NA,2013,1,1,0,NA
"10212","FESU",128,0,"128_56",0,NA,2011,2013,2,1,0,NA,2014,0,NA,NA,NA
"10213","FESU",128,0,"128_57",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"10214","FESU",128,0,"128_57",0,NA,2011,2012,1,1,0,NA,2013,1,4,1,5
"10215","FESU",128,0,"128_57",0,NA,2011,2013,2,4,1,5,2014,0,NA,NA,NA
"10216","FESU",128,0,"128_58",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10217","FESU",128,0,"128_59",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"10218","FESU",128,0,"128_59",0,NA,2011,2012,1,1,0,NA,2013,0,NA,NA,NA
"10219","FESU",128,0,"128_6",0,NA,2010,2010,0,1,0,NA,2011,0,NA,NA,NA
"10220","FESU",128,0,"128_60",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10221","FESU",128,0,"128_61",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"10222","FESU",128,0,"128_61",0,NA,2011,2012,1,1,0,NA,2013,1,1,0,NA
"10223","FESU",128,0,"128_61",0,NA,2011,2013,2,1,0,NA,2014,0,NA,NA,NA
"10224","FESU",128,0,"128_62",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10225","FESU",128,0,"128_63",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10226","FESU",128,0,"128_64",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10227","FESU",128,0,"128_65",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10228","FESU",128,0,"128_66",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10229","FESU",128,0,"128_67",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10230","FESU",128,0,"128_68",0,NA,2011,2011,0,1,0,NA,2012,1,3,1,NA
"10231","FESU",128,0,"128_68",0,NA,2011,2012,1,3,1,NA,2013,0,NA,NA,NA
"10232","FESU",128,0,"128_69",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10233","FESU",128,0,"128_7",0,NA,2010,2010,0,1,0,NA,2011,1,1,0,NA
"10234","FESU",128,0,"128_7",0,NA,2010,2011,1,1,0,NA,2012,1,1,0,NA
"10235","FESU",128,0,"128_7",0,NA,2010,2012,2,1,0,NA,2013,1,7,4,17.5
"10236","FESU",128,0,"128_7",0,NA,2010,2013,3,7,4,17.5,2014,1,3,2,8
"10237","FESU",128,0,"128_7",0,NA,2010,2014,4,3,2,8,2015,1,6,0,NA
"10238","FESU",128,0,"128_7",0,NA,2010,2015,5,6,0,NA,2016,1,9,4,5.33333333333333
"10239","FESU",128,0,"128_7",0,NA,2010,2016,6,9,4,5.33333333333333,2017,1,2,0,NA
"10240","FESU",128,0,"128_7",0,NA,2010,2017,7,2,0,NA,2018,1,3,0,NA
"10241","FESU",128,0,"128_70",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"10242","FESU",128,0,"128_70",0,NA,2011,2012,1,1,0,NA,2013,1,3,1,23
"10243","FESU",128,0,"128_70",0,NA,2011,2013,2,3,1,23,2014,1,9,3,7
"10244","FESU",128,0,"128_70",0,NA,2011,2014,3,9,3,7,2015,1,5,1,14
"10245","FESU",128,0,"128_70",0,NA,2011,2015,4,5,1,14,2016,0,NA,NA,NA
"10246","FESU",128,0,"128_71",0,NA,2011,2011,0,1,0,NA,2012,1,5,0,NA
"10247","FESU",128,0,"128_71",0,NA,2011,2012,1,5,0,NA,2013,0,NA,NA,NA
"10248","FESU",128,0,"128_72",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10249","FESU",128,0,"128_73",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10250","FESU",128,0,"128_74",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10251","FESU",128,0,"128_75",0,NA,2011,2011,0,1,0,NA,2012,1,6,1,NA
"10252","FESU",128,0,"128_75",0,NA,2011,2012,1,6,1,NA,2013,1,4,2,7
"10253","FESU",128,0,"128_75",0,NA,2011,2013,2,4,2,7,2014,1,5,1,15
"10254","FESU",128,0,"128_75",0,NA,2011,2014,3,5,1,15,2015,1,6,3,25
"10255","FESU",128,0,"128_75",0,NA,2011,2015,4,6,3,25,2016,0,NA,NA,NA
"10256","FESU",128,0,"128_76",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10257","FESU",128,0,"128_77",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"10258","FESU",128,0,"128_77",0,NA,2011,2012,1,1,0,NA,2013,1,1,0,NA
"10259","FESU",128,0,"128_77",0,NA,2011,2013,2,1,0,NA,2014,1,3,1,16
"10260","FESU",128,0,"128_77",0,NA,2011,2014,3,3,1,16,2015,1,8,3,5.5
"10261","FESU",128,0,"128_77",0,NA,2011,2015,4,8,3,5.5,2016,0,NA,NA,NA
"10262","FESU",128,0,"128_78",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10263","FESU",128,0,"128_79",0,NA,2011,2011,0,1,0,NA,2012,1,4,0,NA
"10264","FESU",128,0,"128_79",0,NA,2011,2012,1,4,0,NA,2013,1,3,2,15
"10265","FESU",128,0,"128_79",0,NA,2011,2013,2,3,2,15,2014,0,NA,NA,NA
"10266","FESU",128,0,"128_8",0,NA,2010,2010,0,1,0,NA,2011,1,1,0,NA
"10267","FESU",128,0,"128_8",0,NA,2010,2011,1,1,0,NA,2012,0,NA,NA,NA
"10268","FESU",128,0,"128_80",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"10269","FESU",128,0,"128_80",0,NA,2011,2012,1,1,0,NA,2013,0,NA,NA,NA
"10270","FESU",128,0,"128_81",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10271","FESU",128,0,"128_82",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10272","FESU",128,0,"128_83",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10273","FESU",128,0,"128_84",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10274","FESU",128,0,"128_85",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"10275","FESU",128,0,"128_85",0,NA,2011,2012,1,1,0,NA,2013,1,2,0,NA
"10276","FESU",128,0,"128_85",0,NA,2011,2013,2,2,0,NA,2014,1,3,0,NA
"10277","FESU",128,0,"128_85",0,NA,2011,2014,3,3,0,NA,2015,0,NA,NA,NA
"10278","FESU",128,0,"128_86",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"10279","FESU",128,0,"128_86",0,NA,2011,2012,1,1,0,NA,2013,1,1,0,NA
"10280","FESU",128,0,"128_86",0,NA,2011,2013,2,1,0,NA,2014,1,3,0,NA
"10281","FESU",128,0,"128_86",0,NA,2011,2014,3,3,0,NA,2015,0,NA,NA,NA
"10282","FESU",128,0,"128_87",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10283","FESU",128,0,"128_88",0,NA,2011,2011,0,1,0,NA,2012,1,2,0,NA
"10284","FESU",128,0,"128_88",0,NA,2011,2012,1,2,0,NA,2013,0,NA,NA,NA
"10285","FESU",128,0,"128_89",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"10286","FESU",128,0,"128_89",0,NA,2011,2012,1,1,0,NA,2013,0,NA,NA,NA
"10287","FESU",128,0,"128_9",0,NA,2010,2010,0,1,0,NA,2011,0,NA,NA,NA
"10288","FESU",128,0,"128_90",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10289","FESU",128,0,"128_91",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10290","FESU",128,0,"128_92",0,NA,2011,2011,0,1,0,NA,2012,1,4,0,NA
"10291","FESU",128,0,"128_92",0,NA,2011,2012,1,4,0,NA,2013,0,NA,NA,NA
"10292","FESU",128,0,"128_93",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10293","FESU",128,0,"128_94",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10294","FESU",128,0,"128_95",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"10295","FESU",128,0,"128_95",0,NA,2011,2012,1,1,0,NA,2013,0,NA,NA,NA
"10296","FESU",128,0,"128_96",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"10297","FESU",128,0,"128_96",0,NA,2011,2012,1,1,0,NA,2013,0,NA,NA,NA
"10298","FESU",128,0,"128_97",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"10299","FESU",128,0,"128_97",0,NA,2011,2012,1,1,0,NA,2013,0,NA,NA,NA
"10300","FESU",128,0,"128_98",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10301","FESU",128,0,"128_99",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"10302","FESU",128,0,"128_A1",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA
"10303","FESU",128,0,"128_A1",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA
"10304","FESU",128,0,"128_A10",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA
"10305","FESU",128,0,"128_A10",0,NA,2016,2016,0,1,0,NA,2017,1,8,2,11
"10306","FESU",128,0,"128_A10",0,NA,2016,2017,1,8,2,11,2018,0,NA,NA,NA
